;hoeg;lag;Fabrikat;id;name;location;coordinates;dh;I_drift;Ber;mwh_2013;mwh_2014;mwh_2015;man_12_MWH;man_12_percentage;Manad;Tid;AHT;MS;YNS;OEYS;PU;OEPS;TF
1016;2000;;Vestas;1431; Stor-Rotliden B-05;Stor-Rotl ;I21e;90/95;100917;5725;;;;;;;;;;;;;;
1017;2000;;Vestas;1432; Stor-Rotliden B-06;Stor-Rotl ;I21e;90/95;100908;5725;;;;;;;;;;;;;;
1018;2000;;Vestas;1433; Stor-Rotliden B-07;Stor-Rotl ;I21e;90/95;100908;5725;;;;;;;;;;;;;;
1019;2000;;Vestas;1434; Stor-Rotliden B-08;Stor-Rotl ;I21e;90/95;100914;5725;;;;;;;;;;;;;;
1020;2000;;Vestas;1435; Stor-Rotliden C-01;Stor-Rotl ;I21e;90/95;100816;5725;;;;;;;;;;;;;;
1021;2000;;Vestas;1436; Stor-Rotliden C-02;Stor-Rotl ;I21e;90/95;100816;5725;;;;;;;;;;;;;;
1022;2000;;Vestas;1439; Stor-Rotliden C-05;Stor-Rotl ;I21e;90/95;100820;5725;;;;;;;;;;;;;;
1023;2000;;Vestas;1440; Stor-Rotliden C-06;Stor-Rotl ;I21e;90/95;100825;5725;;;;;;;;;;;;;;
1024;2000;;Vestas;1441; Stor-Rotliden C-07;Stor-Rotl ;I21e;90/95;100825;5725;;;;;;;;;;;;;;
1025;2000;;Vestas;1442; Stor-Rotliden C-08;Stor-Rotl ;I21e;90/95;100902;5725;;;;;;;;;;;;;;
1026;2000;;Vestas;1443; Stor-Rotliden C-09;Stor-Rotl ;I21e;90/95;100908;5725;;;;;;;;;;;;;;
1027;2000;;Vestas;1444; Stor-Rotliden C-10;Stor-Rotl ;I21e;90/95;100914;5725;;;;;;;;;;;;;;
1028;2000;;Vestas;1446; Stor-Rotliden D-01;Stor-Rotl ;I21e;90/95;100916;5725;;;;;;;;;;;;;;
1029;2000;;Vestas;1449; Stor-Rotliden D-04;Stor-Rotl ;I21e;90/95;100820;5725;;;;;;;;;;;;;;
1030;2000;;Vestas;1450; Stor-Rotliden D-05;Stor-Rotl ;I21e;90/95;100804;5725;;;;;;;;;;;;;;
1031;2000;;Vestas;1451; Stor-Rotliden D-06;Stor-Rotl ;I21e;90/95;100804;5725;;;;;;;;;;;;;;
1032;2000;;Vestas;1452; Stor-Rotliden D-07;Stor-Rotl ;I21e;90/95;100804;5725;;;;;;;;;;;;;;
1035;2000;;Vestas;1454; Stor-Rotliden D-09;Stor-Rotl ;I21e;90/95;100729;5725;;;;;;;;;;;;;;
1036;2000;;Enercon;1468; Kommerberget; Pelle, Perås ;E18e;82/98;101226;5300;6680;6121;7860;7860;98,7;1050;98;1;;;;;;
1037;2000;;Enercon;1469; Längjum 1;Längjum ;C8c;82/98;110401;4800;5205;5026;6553;6553;97,4;858;98;20;;;;;;
1038;2000;;Enercon;1470; Längjum 2;Längjum ;C8c;82/98;110401;4800;5077;4981;6314;6314;97,7;837;98;13;;;;;;
1039;2000;;Enercon;1471; Längjum 3;Längjum ;C8c;82/98;110401;4800;5068;4995;6067;6067;95,2;819;96;30;;;;;;
1040;2000;;Enercon;1475; Lörby-Ysande 8;Lörby ;E3e;82/98;110501;5000;4919;5342;5902;5902;98,4;780;99;0;;;;;;
1041;2000;;Enercon;1476; Lörby-Ysande 9;Lörby ;E3e;82/98;110501;5000;4797;5287;5840;5840;99;768;99;1;;;;;;
1042;2000;;Enercon;1477; Lörby-Ysande 10;Lörby ;E3e;82/98;110501;5000;4898;5518;5985;5985;99,4;768;99;1;;;;;;
1043;2000;;Vestas;1478; Halmstadgården 1;Halmsta ;C3b;90/80;110702;;5306;6353;6875;6875;99,5;867;95;4;;;;;;
1044;2000;;Vestas;1479; Halmstadgården 2;Halmsta ;C3b;90/80;110702;;5111;6024;6511;6511;98,9;830;96;1;;;;;;
1045;2000;;Vestas;1480; Halmstadgården 3;Halmsta ;C3b;90/80;110702;;4997;5903;6489;6489;99,7;824;96;0;;;;;;
1046;2000;;Vestas;1481; Oberga Alf;Oberga ;E7f;90/105;110930;5000;4680;4860;5929;5929;98,9;799;93;21;;;;;;
1047;2000;;Vestas;1482; Oberga Lena;Oberga ;E7f;90/105;110930;5000;4600;5009;5932;5932;98,4;768;92;38;;;;;;
1048;2000;;Vestas;1483; Betåsberget 1;Backe ;G20f;90/105;110909;;4938;4706;5424;5424;99,8;614;100;0;;;;;;
1049;2000;;Vestas;1484; Betåsberget 2;Backe ;G20f;90/105;110909;;4545;4361;5057;5057;99,5;571;100;0;;;;;;
1050;2000;;Vestas;1485; Hyringa 1;Hyringa ;C8e;90/95;110824;;5129;5079;5590;5590;90,4;702;79;95;;;;;;
1051;2000;;Vestas;1486; Hyringa 2;Hyringa ;C8e;90/95;110824;;5296;5248;6487;6487;99,4;825;94;3;;;;;;
1052;2000;;Vestas;1487; Östra Sallerup 1;Östra Salle ;D2h;90/80;110704;5400;5668;6408;7094;7094;95,6;889;96;39;;;;;;
1053;2000;;Vestas;1488; Östra Sallerup 2;Östra Salle ;D2h;90/80;110704;5400;5542;6433;7303;7303;97,4;917;94;26;;;;;;
1054;2000;;Vestas;1489; Östra Sallerup 3;Östra Salle ;D2h;90/80;110704;5400;5749;6426;7089;7089;93,3;927;96;6;;;;;;
1055;2000;;Enercon;1490; Horshaga 1;Skara ;D8d;82/108;110801;5000;4993;5089;5842;5842;96,9;774;98;8;;;;;;
1056;2000;;Enercon;1491; Horshaga 2;Skara ;D8d;82/108;110801;5000;4953;5033;5833;5833;95,8;823;98;8;;;;;;
1057;2000;;Enercon;1513; Lejesta Kraft; verk 5, Skarhu ;C2i;82/85;91101;5000;4779;3389;4292;4292;100;;;;;;;;;
1058;2000;;Enercon;1514; Blåshult 6;Skarhult ;C2i;82/85;91101;5000;4603;3227;4394;4394;100;;;;;;;;;
1059;2000;;Enercon;1515; Frees & Frick; verk 7, Skarh ;C2i;82/85;91101;5000;4762;3435;4513;4513;100;;;;;;;;;
1060;2000;;Enercon;1516; Blåshult 8;Skarhult ;C2i;82/85;91101;5000;5168;3671;4673;4673;100;;;;;;;;;
1061;2000;;Vestas;1517; STE A01;Orrefors ;F4i;90/125;110801;5531;5661;5415;7018;7018;99,5;915;96;0;;;;;;
1062;2000;;Vestas;1518; STE A02;Orrefors ;F4i;90/125;110801;5531;5729;5520;7015;7015;99,3;909;96;0;;;;;;
1063;2000;;Vestas;1519; STE A03;Orrefors ;F4i;90/125;110801;5531;5734;5507;6938;6938;99,6;906;96;1;;;;;;
1064;2000;;Vestas;1520; STE A04;Orrefors ;F4i;90/125;110801;5531;6074;5861;7373;7373;99,6;954;96;2;;;;;;
1065;2000;;Vestas;1521; STE A05;Orrefors ;F4i;90/125;110901;5531;5928;5720;7496;7496;99,7;949;96;1;;;;;;
1066;2000;;Vestas;1522; STE A06;Orrefors ;F4i;90/125;110901;5531;5922;5805;7300;7300;99,4;938;96;7;;;;;;
1067;2000;;Vestas;1523; STE A07;Orrefors ;F5c;90/125;110901;5531;5641;5426;6922;6922;98,6;916;96;0;;;;;;
1068;2000;;Vestas;1524; STE A08;Orrefors ;F5c;90/125;110901;5531;5423;5407;6804;6804;98,9;897;96;0;;;;;;
1069;2000;;Vestas;1525; STE A09;Orrefors ;F5c;90/125;110901;5531;5737;5304;6980;6980;99,8;905;96;1;;;;;;
1070;2000;;Vestas;1526; STE A10;Orrefors ;F5c;90/125;110901;5531;5434;5374;6742;6742;99,7;874;96;1;;;;;;
1071;2000;;Vestas;1547; Södervidinge 1 Nordväst;Sö ;C2h;90/80;111101;5600;5821;6453;7026;7026;95,5;885;96;2;;;;;;
1072;2000;;Vestas;1548; Södervidinge 2 Mitt;Södervi ;C2h;90/80;111101;5600;5755;6379;6883;6883;97,1;895;97;1;;;;;;
1073;2000;;Vestas;1549; Södervidinge 3 Sydöst;Söd ;C2h;90/80;111101;5600;5971;6693;6257;6257;84,9;902;97;2;;;;;;
1074;2000;;Vestas;1553; Sängsjön 4;Torvsele ;H21e;90/105;111030;5500;6254;4762;6663;6663;98,4;787;88;59;;;;;;
1075;2000;;Vestas;1554; Räpplinge; Svingan 2, Räppl ;H5a;90/80;111030;5200;;;;;;;;;;;;;;
1076;2000;;Vestas;1555; Räpplinge 3;Räpplinge ;H5a;90/80;111030;5200;;;;;;;;;;;;;;
1077;2000;;Vestas;1556; Räpplinge 4;Räpplinge ;H5a;90/80;111030;5200;;;;;;;;;;;;;;
1078;2000;;Enercon;1559; Ollebacken; Hällingarna 2, O ;F20a;82/98;111201;5280;5854;5481;6754;6754;99;886;96;9;;;;;;
1079;2000;;Enercon;1560; Ollebacken; Hällingarna 3, O ;F20a;82/98;111201;5280;6567;6097;7275;7275;98,4;964;98;2;;;;;;
1080;2000;;Enercon;1561; Ollebacken; Hällingarna 4, O ;F20a;82/98;111201;5280;5712;5457;6619;6619;98,8;909;97;0;;;;;;
1081;2000;;Enercon;1562; Ollebacken; Hällingarna 5, O ;F20a;82/98;111201;5280;5906;5520;6662;6662;98;904;98;0;;;;;;
1082;2000;;Enercon;1563; Ollebacken; Hällingarna 6, O ;F20a;82/98;111201;5280;6244;5642;6980;6980;99,3;925;97;0;;;;;;
1083;2000;;Enercon;1564; Ollebacken; Hällingarna 7, O ;F20a;82/98;111201;5280;6248;5508;7071;7071;99,2;928;97;6;;;;;;
1084;2000;;Vestas;1581; Medhamra 1;Medhamra ;F8g;90/95;101001;;5479;5616;6748;6748;98,3;782;86;82;;;;;;
1085;2000;;Vestas;1582; Medhamra 2;Medhamra ;F8g;90/95;100101;;5553;5448;6907;6907;98,9;898;93;33;;;;;;
1086;2000;;Vestas;1583; Mariedamm 1;Norra Björnfa ;F9d;90/95;91216;;;;;;;;;;;;;;;
1087;2000;;Vestas;1584; Mariedamm 2;Norra Björnfa ;F9d;90/95;91216;;;;;;;;;;;;;;;
1088;2000;;Vestas;1585; Gummaråsen 1;Tvååker ;B5f;90/105;101201;;6144;7236;7617;7617;96,3;943;89;60;;;;;;
1089;2000;;Vestas;1586; Gummaråsen 2;Tvååker ;B5f;90/105;101201;;6043;7198;7495;7495;97,2;919;88;45;;;;;;
1090;2000;;Vestas;1587; Gummaråsen 3;Tvååker ;B5f;90/105;101201;;6819;7572;8002;8002;93,9;1017;90;37;;;;;;
1091;2000;;Vestas;1588; Gummaråsen 4;Tvååker ;B5f;90/105;101201;;5920;7101;7630;7630;98;1041;95;4;;;;;;
1092;2000;;Vestas;1589; Gummaråsen 5;Tvååker ;B5f;90/105;101201;;7037;7885;8480;8480;99;1113;97;3;;;;;;
1093;2000;;Vestas;1590; Gislorp;Gislorp ;F8h;90/95;100101;;4878;4951;5224;5224;98,9;;;;;;;;;
1094;2000;;Vestas;1591; Stavhälla 1;Stavhälla ;G10a;90/105;111101;;;;;;;;;;;;;;;
1095;2000;;Enercon;1592; Glysbyn;Glysbyn ;C8g;82/108;110420;;6014;5943;7145;7145;97,9;875;96;20;;;;;;
1096;2000;;Enercon;1593; Brålanda Torp 1;Brålanda ;B9c;82/108;110906;;5397;5277;6396;6396;97,4;837;96;20;;;;;;
1097;2000;;Enercon;1594; Brålanda Torp 2;Brålanda ;C9a;82/108;110906;;5428;5409;6351;6351;98;822;95;20;;;;;;
1098;2000;;Enercon;1595; Bolstad Prästgård 1;Bolstad ;C9a;82/108;110927;;5764;5614;6766;6766;97,5;831;96;22;;;;;;
1099;2000;;Enercon;1596; Bolstad Prästgård 2;Bolstad ;C9a;82/108;110927;;5875;5825;7012;7012;98,7;865;98;6;;;;;;
1100;2000;;Vestas;1599; SKA A01;Svedala ;C2c;90/80;111215;5742;5223;5991;6475;6475;99,5;872;98;3;;;;;;
1101;2000;;Vestas;1600; SKA A02;Svedala ;C2c;90/80;111215;5742;4835;5318;5812;5812;99,6;776;97;2;;;;;;
1102;2000;;Vestas;1601; SKA A03;Svedala ;C2c;90/80;111215;5742;5492;6293;6695;6695;99,7;755;95;5;;;;;;
1103;2000;;Vestas;1602; SKA A04;Svedala ;C2b;90/80;111215;5742;6180;6991;7365;7365;99,4;955;96;18;;;;;;
1104;2000;;Vestas;1603; SKA A05;Svedala ;C2b;90/80;111215;5742;5893;6712;7023;7023;99,6;943;98;2;;;;;;
1105;2000;;Enercon;1605; Stora Lund 2;Götene ;D8g;82/108;100801;5000;5263;5517;6516;6516;97,9;832;92;24;;;;;;
1106;2000;;Enercon;1606; Kollbogården 2;Götene ;D8g;82/108;100802;5000;5065;5353;6435;6435;96,8;848;88;82;;;;;;
1107;2000;;Vestas;1609; Karstorp 1;Karstorp ;D8d;90/105;120321;;4589;4549;5558;5558;100;706;100;0;;;;;;
1108;2000;;Vestas;1610; Karstorp 2;Karstorp ;D8d;90/105;120322;;4624;4598;5574;5574;100;696;100;0;;;;;;
1109;2000;;Vestas;1611; Karstorp 3;Karstorp ;D8d;90/105;120321;;4778;4802;5805;5805;100;707;100;0;;;;;;
1110;2000;;Vestas;1612; Kilagården 1;Kilagården ;C8f;90/105;120327;;5095;5006;5920;5920;100;729;100;0;;;;;;
1111;2000;;Vestas;1613; Kilagården 2;Kilagården ;C8f;90/105;120402;;5188;5139;6137;6137;100;716;94;0;;;;;;
1112;2000;;Vestas;1614; Kilagården 3;Kilagården ;C8f;90/105;120421;;5393;5158;6220;6220;100;754;100;0;;;;;;
1113;2000;;Vestas;1615; KNA A01;Knäred ;C4f;90/105;120309;4428;4713;5209;4652;4652;98,3;;;;;;;;;
1114;2000;;Vestas;1616; KNA A02;Knäred ;D4d;90/105;120309;4428;4496;4944;4334;4334;99,7;;;;;;;;;
1115;2000;;Vestas;1617; KNA A03;Knäred ;D4d;90/105;120309;4428;4745;5314;4662;4662;99,1;;;;;;;;;
1116;2000;;Vestas;1619; KNA A05;Knäred ;D4d;90/105;120309;4428;4804;5300;4691;4691;99,7;;;;;;;;;
1117;2000;;Vestas;1620; KNA A06;Knäred ;C4f;90/105;120309;4428;4990;5561;4894;4894;98,9;;;;;;;;;
1118;2000;;Vestas;1621; KNA A07;Knäred ;D4d;90/105;120309;4428;4572;5048;4354;4354;98,2;;;;;;;;;
1119;2000;;Vestas;1622; KNA A08;Knäred ;D4d;90/105;120309;4428;4505;5005;4458;4458;99,2;;;;;;;;;
1120;2000;;Vestas;1623; KNA A09;Knäred ;C4f;90/105;120309;4428;5213;5827;5187;5187;99,4;;;;;;;;;
1121;2000;;Vestas;1624; KNA A10;Knäred ;D4d;90/105;120309;4428;4468;5178;4457;4457;98,7;;;;;;;;;
1122;2000;;Vestas;1625; Munkedal - Järmunderöd 1; ;B8g;90/105;120410;5300;5373;5336;5284;5284;100;696;97;0;;;;;;
1123;2000;;Vestas;1626; Munkedal - Järmunderöd 2; ;B8g;90/105;120410;5300;5158;5149;5151;5151;100;652;93;0;;;;;;
1124;2000;;Vestas;1627; Munkedal - Järmunderöd 3; ;B8g;90/105;120411;5300;6162;6012;5960;5960;100;777;96;0;;;;;;
1125;2000;;Vestas;1628; Ulricehamn - Bondegärde 1; ;D7a;90/105;120519;5500;6154;6813;7194;7194;96,6;879;92;31;;;;;;
1126;2000;;Vestas;1629; Ulricehamn - Bondegärde 2; ;D7a;90/105;120518;5500;6441;7218;7581;7581;96,2;973;94;17;;;;;;
1129;2000;;Vestas;1630; Ulricehamn - Bondegärde 3; ;D7a;90/105;120522;5500;6632;7210;7580;7580;96,5;929;92;29;;;;;;
1130;2000;;Vestas;1631; Väby 1;Väby ;C5d;90/105;111210;5400;;;;;;;;;;;;;;
1131;2000;;Vestas;1632; Väby 2;Väby ;C5d;90/105;111215;5400;;;;;;;;;;;;;;
1132;2000;;Vestas;1633; Väby 3;Väby ;C5d;90/105;120122;5400;;;;;;;;;;;;;;
1133;2000;;Vestas;1634; Väby 4;Väby ;C5d;90/105;120210;5400;;;;;;;;;;;;;;
1134;2000;;Vestas;1635; Väby 5;Väby ;C5d;90/105;120215;5400;;;;;;;;;;;;;;
1135;2000;;Vestas;1636; Väby 6;Väby ;C5d;90/105;120218;5400;;;;;;;;;;;;;;
1136;2000;;Enercon;1640; Stora Istad 6;Stora Istad ;H5a;82/78;111109;5500;5393;5327;6509;6509;99,4;889;99;1;;;;;;
1137;2000;;Enercon;1641; Stora Istad 8;Stora Istad ;H5a;82/78;111109;5500;5610;5567;6717;6717;97,9;923;99;1;;;;;;
1138;2000;;Vestas;1644; Frotorps 1; Ingrid, Frotorp ;E9i;90/105;120608;5000;4694;4590;5906;5906;99,1;848;97;6;;;;;;
1139;2000;;Vestas;1645; Frotorps 2; Wera, Frotorp ;E9i;90/105;120608;5000;4479;4490;5567;5567;99,2;777;95;24;;;;;;
1140;2000;;Vestas;1646; Frotorps 3; Ylva, Frotorp ;E9i;90/105;120609;5000;4862;4630;4955;4955;99,5;;;;;;;;;
1141;2000;;Enercon;1647; Egby 6;Egby ;H5a;82/78;120706;3000;3959;4555;5405;5405;98;777;98;6;;;;;;
1142;2000;;Enercon;1648; Egby 7;Egby ;H5a;82/78;120718;3000;4337;4592;5457;5457;99;759;97;15;;;;;;
1143;2000;;Enercon;1649; Egby 8;Egby ;H5a;82/78;120803;3000;4385;4691;5611;5611;98,7;791;98;3;;;;;;
1144;2000;;Enercon;1650; Egby 9;Egby ;H5a;82/78;120823;3000;4372;4618;5485;5485;98,2;762;96;17;;;;;;
1145;2000;;Enercon;1651; Egby 10;Egby ;H5a;82/78;120831;3000;4614;5008;5857;5857;98,8;813;97;14;;;;;;
1146;2000;;Enercon;1652; Hästhalla 1;Hästhalla ;C8f;82/78;120416;4600;4497;4386;5468;5468;99,5;629;95;0;;;;;;
1147;2000;;Enercon;1653; Hästhalla 2;Hästhalla ;C8f;82/78;120414;4600;4160;4160;4978;4978;99,7;614;97;0;;;;;;
1148;2000;;Enercon;1654; Hästhalla 3;Hästhalla ;C8f;82/78;120516;4600;4177;4246;5038;5038;99,5;617;97;0;;;;;;
1149;2000;;Enercon;1655; Hästhalla 4;Hästhalla ;C8f;82/78;120416;4600;4538;4494;5532;5532;99,7;670;99;0;;;;;;
1150;2000;;Vestas;1656; Storugns III;Lärbro ;J7c;90/105;120615;6100;5879;6160;6799;6799;97,9;792;92;59;;;;;;
1151;2000;;Vestas;1657; Furulund 1;Nymö ;E3a;90/95;120706;5200;5255;5763;6552;6552;99,7;845;100;0;;;;;;
1152;2000;;Vestas;1658; Furulund 2;Nymö ;E3a;90/95;120706;5200;5498;5939;6808;6808;99,6;870;100;0;;;;;;
1153;2000;;Enercon;1659; Sölve 1;Sölvedal ;E3b;82/98;120608;4950;;;;;;;;;;;;;;
1154;2000;;Enercon;1660; Sölve 2;Sölvedal ;E3b;82/98;120608;4950;;;;;;;;;;;;;;
1155;2000;;Vestas;1661; Hackeryd Vind 1;Västerlösa ;F8e;90/105;120630;4800;5464;5420;6654;6654;97,8;852;97;0;;;;;;
1156;2000;;Vestas;1662; Hackeryd Vind 2;Västerlösa ;F8e;90/105;120627;4800;5361;5428;6742;6742;99,3;844;97;0;;;;;;
1157;2000;;Vestas;1663; Hackeryd Vind 3;Västerlösa ;F8e;90/105;120626;4800;5424;5406;6773;6773;99,1;858;97;0;;;;;;
1158;2000;;Vestas;1664; Vävinge Vind 1;Skänninge ;F8d;90/80;120630;4450;4771;4818;5987;5987;99,1;770;95;2;;;;;;
1159;2000;;Vestas;1665; Vävinge Vind 2;Skänninge ;F8d;90/80;120704;4450;4812;4833;6092;6092;99,6;782;97;0;;;;;;
1160;2000;;Vestas;1666; Hakarp 1;Hakarp ;F3d;90/105;120831;5000;4789;4913;5716;5716;99,6;724;99;0;;;;;;
1161;2000;;Vestas;1667; Hakarp 2;Hakarp ;F3d;90/105;120831;5000;4752;4813;5529;5529;99,5;678;99;0;;;;;;
1162;2000;;Vestas;1668; Hakarp 3;Hakarp ;F3d;90/105;120831;5000;4422;4618;5224;5224;99,6;661;100;0;;;;;;
1163;2000;;Vestas;1669; Hakarp 4;Hakarp ;F3d;90/105;120831;5000;4767;4836;5434;5434;99,6;671;100;0;;;;;;
1164;2000;;Vestas;1670; Hakarp 5;Hakarp ;F3g;90/105;120831;5000;4624;4911;5600;5600;99,4;713;99;0;;;;;;
1165;2000;;Vestas;1671; Hakarp 6;Hakarp ;F3d;90/105;120831;5000;4829;4889;5636;5636;99,5;721;100;0;;;;;;
1166;2000;;Vestas;1672; Hakarp 7;Hakarp ;F3d;90/105;120831;5000;4642;4805;5525;5525;99,6;703;99;0;;;;;;
1167;2000;;Vestas;1673; Hakarp 8;Hakarp ;F3d;90/105;120831;5000;4648;4836;5385;5385;99,7;664;100;0;;;;;;
1168;2000;;Vestas;1674; Tolvmanstegen 1;Tolvmans ;A9i;90/105;111125;5200;5300;5553;6155;6155;98,7;842;99;0;;;;;;
1169;2000;;Vestas;1675; Tolvmanstegen 2;Tolvmans ;A9i;90/105;111125;5200;6005;6313;6947;6947;99,3;839;96;0;;;;;;
1170;2000;;Vestas;1676; Tolvmanstegen 3;Tolvmans ;A9i;90/105;111130;5200;5412;5805;6494;6494;99,8;858;100;0;;;;;;
1171;2000;;Vestas;1677; Tolvmanstegen 4;Tolvmans ;A9i;90/105;111208;5200;5291;5401;6322;6322;99,8;849;100;0;;;;;;
1172;2000;;Vestas;1678; Tolvmanstegen 5;Tolvmans ;A9i;90/105;111130;5200;5359;5673;6501;6501;99,6;853;98;0;;;;;;
1173;2000;;Vestas;1679; Tolvmanstegen 6;Tolvmans ;A9i;90/105;111208;5200;5716;6157;6834;6834;99,7;886;99;0;;;;;;
1174;2000;;Vestas;1680; Tolvmanstegen 7;Tolvmans ;A9i;90/105;111208;5200;6066;6429;7013;7013;99,7;902;100;0;;;;;;
1175;2000;;Vestas;1681; Tolvmanstegen 8;Tolvmans ;A9i;90/105;111130;5200;5233;5471;6306;6306;99,7;856;100;0;;;;;;
1176;2000;;Vestas;1682; Tolvmanstegen 9;Tolvmans ;A9i;90/105;111125;5200;5488;5677;6424;6424;99,7;838;99;0;;;;;;
1177;2000;;Vestas;1683; Tolvmanstegen 10;Tolvman ;A9i;90/105;111215;5200;5766;6197;6795;6795;99,6;870;99;0;;;;;;
1178;2000;;Vestas;1684; Tolvmanstegen 11;Tolvman ;A9i;90/105;111216;5200;5725;6116;6772;6772;99,5;898;100;0;;;;;;
1179;2000;;Vestas;1685; Tolvmanstegen 12;Tolvman ;A9i;90/105;120315;5200;5224;5594;6195;6195;99,7;823;100;0;;;;;;
1180;2000;;Vestas;1686; Tolvmanstegen 13;Tolvman ;A9i;90/105;120315;5200;5711;5943;6675;6675;99,4;893;100;0;;;;;;
1181;2000;;Vestas;1687; Tolvmanstegen 14;Tolvman ;A9i;90/105;120315;5200;5613;5927;6722;6722;99,7;863;99;0;;;;;;
1182;2000;;Vestas;1688; Tolvmanstegen 15;Tolvman ;A9i;90/105;120315;5200;5695;5895;6696;6696;99,6;864;99;0;;;;;;
1183;2000;;Vestas;1689; Tolvmanstegen 16;Tolvman ;A9i;90/105;120315;5200;5677;6140;6751;6751;99,7;888;100;0;;;;;;
1184;2000;;Vestas;1690; Tolvmanstegen 17;Tolvman ;A9i;90/105;120410;5200;5757;6072;6802;6802;99,6;893;100;0;;;;;;
1185;2000;;Vestas;1691; Tolvmanstegen 19;Tolvman ;A9i;90/105;120416;5200;5844;6009;6878;6878;99,8;915;100;0;;;;;;
1186;2000;;Vestas;1692; Tolvmanstegen 21;Tolvman ;A9i;90/105;120423;5200;5859;6201;6863;6863;99,4;896;100;0;;;;;;
1187;2000;;Vestas;1693; Tolvmanstegen 22;Tolvman ;A9i;90/105;120410;5200;6030;6424;7107;7107;99,7;925;99;0;;;;;;
1188;2000;;Vestas;1694; Tolvmanstegen 23;Tolvman ;A9i;90/105;120410;5200;5919;6216;6960;6960;99,7;922;100;0;;;;;;
1189;2000;;Vestas;1695; Tolvmanstegen 24;Tolvman ;A9i;90/105;120322;5200;5716;6046;6584;6584;99,4;861;97;0;;;;;;
1190;2000;;Enercon;1696; Lyby 3;Lyby ;D2g;82/78;110831;5200;4835;5500;6049;6049;99,8;802;96;0;;;;;;
1191;2000;;Enercon;1700; Hörby Gård;Mjällby ;E3b;82/98;120531;;5655;6211;7012;7012;99,1;894;98;13;;;;;;
1192;2000;;Vestas;1701; Härjevad 1;Lidköping ;C8f;90/95;110701;5500;5885;6049;7373;7373;98,1;912;93;48;;;;;;
1193;2000;;Vestas;1702; Härjevad 2;Lidköping ;C8f;90/95;110701;5500;5920;5883;7273;7273;97,9;895;93;47;;;;;;
1194;2000;;Vestas;1710; Nyvallsåsen 1;Bergsjö ;H16g;90/105;120930;5900;7337;6331;8231;8231;99,3;1116;98;0;;;;;;
1195;2000;;Vestas;1711; Nyvallsåsen 2;Bergsjö ;H16g;90/105;120929;5900;7072;6011;7869;7869;99;1040;92;43;;;;;;
1196;2000;;Vestas;1717; Skallmeja-Elvingsgården;Sk ;C8f;90/95;121026;5400;5816;5622;6358;6358;96,7;756;94;2;;;;;;
1197;2000;;Vestas;1718; Brännåsen 1; NV, Bergsjö ;H16d;90/105;120822;6631;6714;6043;7748;7748;99,1;989;96;22;;;;;;
1198;2000;;Vestas;1719; Brännåsen 2; SV, Bergsjö ;H16d;90/105;121010;6554;6593;5923;7341;7341;98,3;925;90;63;;;;;;
1199;2000;;Vestas;1720; Brännåsen 3; NO, Bergsjö ;H16d;90/105;121010;6357;6563;5618;7325;7325;99,4;955;98;2;;;;;;
1200;2000;;Vestas;1721; Brännåsen 4; SO, Bergsjö ;H16d;90/105;121010;6400;6693;5896;7565;7565;98,2;1007;98;3;;;;;;
1201;2000;;Enercon;1722; Tejarp 1;Klågerup ;C2f;82/78;120522;5400;4943;5345;6029;6029;98,8;836;97;13;;;;;;
1202;2000;;Enercon;1723; Tejarp 2;Klågerup ;C2f;82/78;120524;5400;5224;5751;6398;6398;98,1;878;98;7;;;;;;
1203;2000;;Enercon;1736; Vara Badene 1;Kvänum ;C8c;82/98;121005;5500;5446;5412;6681;6681;98,4;870;98;8;;;;;;
1204;2000;;Enercon;1737; Vara Badene 2;Kvänum ;C8c;82/98;121005;5500;5245;5238;6518;6518;98,4;858;99;5;;;;;;
1205;2000;;Enercon;1738; Vara Badene 3;Kvänum ;C8c;82/98;121005;5500;5027;5187;6074;6074;98,5;832;98;6;;;;;;
1206;2000;;Enercon;1739; Vara Badene 4;Kvänum ;C8c;82/98;121101;5500;5120;5263;6289;6289;97,2;762;92;53;;;;;;
1207;2000;;Vestas;1740; Bårstad;Borghamn ;E8f;90/95;120802;5300;4961;6606;6792;6792;99,3;;;;;;;;;
1208;2000;;Vestas;1741; Klackeborg Vind 1;Skännin ;F8d;90/105;101024;5200;5091;5210;6703;6703;99,3;811;94;23;;;;;;
1209;2000;;Vestas;1742; Klackeborg Vind 2;Skännin ;F8d;90/105;101024;5200;4867;5206;6503;6503;99,4;780;93;9;;;;;;
1210;2000;;Vestas;1743; Klackeborg Vind 3;Skännin ;F8d;90/105;101024;5200;5005;5425;6614;6614;99,3;796;93;9;;;;;;
1211;2000;;Enercon;1761; Rålanda 2; Dan C, Rålanda ;B8d;82/108;110404;5200;3215;4713;5355;5355;100;707;96;0;;;;;;
1212;2000;;Enercon;1762; Rålanda 3; Dan C, Rålanda ;B8d;82/108;110404;5200;3337;4974;5539;5539;100;724;97;0;;;;;;
1213;2000;;Enercon;1769; Stentjärnåsen 1;Funäsdale ;C17f;82/98;100804;5600;3732;5147;6507;6507;100;941;99;0;;;;;;
1214;2000;;Enercon;1770; Stentjärnåsen 2;Funäsdale ;C17f;82/98;100804;5600;4427;5778;7368;7368;100;1076;100;0;;;;;;
1215;2000;;Enercon;1771; Stentjärnåsen 3;Funäsdale ;C17f;82/98;100804;5600;3624;4918;6126;6126;100;869;92;0;;;;;;
